tcr_epitope,seed_sample,overall_rmsd,chain_0_rmsd,chain_0_0_aligned_rmsd,chain_0_1_aligned_rmsd,chain_0_2_aligned_rmsd,chain_0_3_aligned_rmsd,chain_1_rmsd,chain_1_0_aligned_rmsd,chain_1_1_aligned_rmsd,chain_1_2_aligned_rmsd,chain_1_3_aligned_rmsd,chain_2_rmsd,chain_2_0_aligned_rmsd,chain_2_1_aligned_rmsd,chain_2_2_aligned_rmsd,chain_2_3_aligned_rmsd,chain_3_rmsd,chain_3_0_aligned_rmsd,chain_3_1_aligned_rmsd,chain_3_2_aligned_rmsd,chain_3_3_aligned_rmsd
mel8_mrp3,seed-315_sample-1_seed-1001_sample-3,1.097520351409912,0.20592661,0.20601843,0.2859961,0.9650181,0.42284188,0.22776043,0.3094201,0.22800685,1.0392725,0.46891853,1.6912326,1.8669055,1.8346819,1.6919435,1.7786742,0.013069165,0.17043592,0.07119774,0.5344077,0.013243265
mel8_mrp3,seed-315_sample-1_seed-17_sample-1,1.054261326789856,0.16502859,0.16506179,0.23390467,0.6523407,0.33256707,0.2464998,0.32262254,0.24668942,0.7348627,0.28719762,1.6292477,1.8192728,1.8137946,1.629927,1.7798712,0.0064260485,0.16189544,0.12189363,0.32856682,0.022009034
mel8_mrp3,seed-315_sample-1_seed-1_sample-4,1.1188067197799683,0.25447473,0.254569,0.37014404,0.7144937,0.47485325,0.1505966,0.3454597,0.15080363,0.3153053,0.33416945,1.7355275,1.9249567,1.8385808,1.7365972,1.8578881,0.012441115,0.08902675,0.14557618,0.35904568,0.013376282
mel8_mrp3,seed-315_sample-1_seed-133_sample-0,1.1902529001235962,0.31818235,0.31829047,0.34453908,1.2873619,0.46729332,0.1565293,0.18623206,0.15663302,0.97181845,0.36380967,1.7768282,2.029031,2.0097327,1.778239,1.967826,0.0068219723,0.18560392,0.09806587,0.41918245,0.008099499
mel8_mrp3,seed-315_sample-1_seed-42_sample-4,1.469132423400879,0.27051175,0.2706159,0.36035398,1.7469844,0.6428922,0.17837119,0.34478417,0.17850095,1.4196458,0.6615491,2.0241277,2.570631,2.574267,2.0270767,2.5135567,0.0046732365,0.19249603,0.25179502,0.48934677,0.022863774
mel8_mrp3,seed-315_sample-1_seed-133_sample-3,1.094844102859497,0.2334442,0.23355117,0.29855138,0.94483227,0.4270053,0.19569501,0.28459913,0.19573852,1.1361645,0.4225685,1.6740242,1.8327407,1.8619746,1.67476,1.779944,0.006298639,0.19844314,0.17457323,0.5684984,0.006759518
mel8_mrp3,seed-315_sample-1_seed-177_sample-4,1.1195331811904907,0.12880462,0.12896484,0.16266796,1.2647855,0.32598022,0.17568791,0.1994725,0.17572962,1.1476998,0.32805887,1.7188905,1.8352485,1.8320165,1.7197987,1.8807579,0.009140125,0.10212674,0.06733449,0.5690751,0.009700528
mel8_mrp3,seed-315_sample-1_seed-1001_sample-2,1.2007355690002441,0.27685925,0.27695745,0.3644882,1.1396592,0.5699004,0.17049667,0.32498503,0.17057095,0.6438936,0.55670476,1.8118511,2.043209,1.9664693,1.8132915,2.008888,0.01746655,0.17718986,0.12991914,0.27884522,0.018329961
mel8_mrp3,seed-315_sample-1_seed-13_sample-0,1.0948739051818848,0.3590707,0.35921893,0.3794218,1.1059604,0.5664325,0.25230443,0.2834956,0.252489,0.7696815,0.49588802,1.6533628,1.8320603,1.7759006,1.654526,1.8526089,0.012608628,0.16691852,0.099029906,0.4292834,0.013051069
mel8_mrp3,seed-315_sample-1_seed-17_sample-2,1.0316877365112305,0.3160681,0.31620622,0.4032505,0.6334224,0.7235833,0.20840737,0.3411104,0.20874019,0.65955293,0.6464587,1.6040549,1.6738907,1.7260702,1.6047119,1.6824071,0.006275886,0.098171376,0.1890815,0.43077224,0.009472504
mel8_mrp3,seed-315_sample-1_seed-315_sample-2,1.0776231288909912,0.12777498,0.12787133,0.2073186,0.55994874,0.3085636,0.18727523,0.22483706,0.18742931,0.5540574,0.32931575,1.6964091,1.7834047,1.7419112,1.697297,1.7823367,0.0068498743,0.14837216,0.07002414,0.37914407,0.008119182
mel8_mrp3,seed-315_sample-1_seed-13_sample-2,1.1474347114562988,0.21631692,0.21682891,0.31325406,1.1494441,0.3042443,0.2665118,0.31278515,0.2670978,1.3700726,0.3771667,1.6784898,2.0737433,2.12739,1.6793138,1.9671158,0.007353457,0.16065483,0.23822288,0.44170764,0.007960572
mel8_mrp3,seed-315_sample-1_seed-21_sample-3,1.1770210266113281,0.30204648,0.30223873,0.36838508,1.0380098,0.4725163,0.2983623,0.33261096,0.29900488,0.99420303,0.45830444,1.7782731,1.9538585,2.0744152,1.7796514,1.9149454,0.008366582,0.14633147,0.2504263,0.25919735,0.009777047
mel8_mrp3,seed-315_sample-1_seed-1001_sample-4,1.1801602840423584,0.1873785,0.18757676,0.25809914,1.6931051,0.4037965,0.09988887,0.20602863,0.099930435,1.0430409,0.34490553,1.6128954,2.1054375,2.0034573,1.6157262,2.0830305,0.016736014,0.057158574,0.056049313,0.39567435,0.017004412
mel8_mrp3,seed-315_sample-1_seed-213_sample-3,1.1119929552078247,0.1385694,0.13862483,0.17278066,0.8028206,0.22629648,0.13275303,0.17882219,0.1329913,0.7104432,0.22674444,1.7517914,1.8191551,1.8319001,1.7526622,1.8235822,0.006214806,0.0873503,0.093380824,0.42194405,0.0072043794
mel8_mrp3,seed-315_sample-1_seed-177_sample-1,1.161148190498352,0.3867532,0.38689247,0.433881,1.1215194,0.5345842,0.2675517,0.36215955,0.26758686,0.835075,0.41911578,1.755703,1.9519831,1.9081438,1.7567751,1.9051955,0.008406382,0.12721011,0.07229178,0.4609424,0.009060172
mel8_mrp3,seed-315_sample-1_seed-42_sample-2,1.1276500225067139,0.2231329,0.22322203,0.29250702,0.906733,0.3585472,0.13897629,0.2513098,0.13907404,0.57548654,0.38552493,1.7349533,1.949052,1.9698772,1.7360151,1.8559837,0.013559809,0.21176496,0.2898182,0.45872137,0.013814158
mel8_mrp3,seed-315_sample-1_seed-133_sample-4,1.0957393646240234,0.33561873,0.3358238,0.38222173,1.473286,0.4775778,0.17055613,0.2801217,0.17074905,0.90568954,0.36799714,1.4658754,1.9857615,1.8941475,1.4683648,1.9358745,0.009290185,0.09636764,0.112016566,0.43911812,0.010188315
mel8_mrp3,seed-315_sample-1_seed-17_sample-3,1.2040472030639648,0.20388599,0.20394133,0.25889984,1.5443568,0.3505437,0.16883244,0.24135141,0.16888838,1.5563397,0.37125468,1.7698555,2.034132,2.0031233,1.7706469,2.0268457,0.0091609685,0.20299649,0.1460783,0.6978071,0.0110131
mel8_mrp3,seed-315_sample-1_seed-13_sample-1,1.157629132270813,0.36275333,0.36289033,0.43931648,1.004108,0.60100144,0.2627419,0.40608403,0.2630557,0.6646999,0.4865107,1.746256,1.9173055,1.835237,1.7471812,1.9045482,0.014884171,0.16316561,0.087112404,0.35868242,0.015387075
mel8_mrp3,seed-315_sample-1_seed-1_sample-3,1.0731377601623535,0.21412437,0.2143027,0.3026728,0.41002214,0.40294525,0.21453755,0.3342393,0.21482565,0.5584281,0.42709646,1.6667752,1.8419178,1.8287685,1.6676027,1.7658634,0.011061483,0.14701013,0.08824344,0.44139183,0.011287435
mel8_mrp3,seed-315_sample-1_seed-21_sample-4,1.305212140083313,0.2168511,0.21697107,0.29505712,1.7218417,0.51350254,0.1459836,0.25662595,0.14601095,1.0421298,0.50936455,1.8930969,2.2374032,2.1565747,1.8954033,2.2295322,0.014215611,0.119493164,0.097450234,0.39005432,0.014780466
mel8_mrp3,seed-315_sample-1_seed-315_sample-0,1.141404390335083,0.2358435,0.23604582,0.264622,1.0311775,0.36410916,0.19239078,0.24753846,0.19267435,0.88775736,0.35329568,1.7684921,1.9227214,1.8590043,1.7692381,1.8616228,0.009746074,0.16511548,0.053943902,0.5179447,0.010901935
mel8_mrp3,seed-315_sample-1_seed-13_sample-4,1.1364336013793945,0.33080703,0.3310266,0.40390852,1.0265301,0.59370166,0.19275533,0.3535535,0.19291353,0.7685726,0.45995083,1.6977779,1.9150927,1.828668,1.6989148,1.8996674,0.008902266,0.13382675,0.07359,0.42413998,0.010167336
mel8_mrp3,seed-315_sample-1_seed-213_sample-0,1.1175222396850586,0.14734414,0.14742754,0.18763359,0.8916633,0.22081615,0.14166118,0.19091114,0.14171469,1.0546445,0.24104413,1.7385261,1.8345429,1.8251342,1.7392977,1.8396277,0.006145364,0.061074495,0.065831766,0.5719851,0.006424851
mel8_mrp3,seed-133_sample-1_seed-1001_sample-1,0.47627758979797363,0.14716473,0.14724965,0.19782352,1.2287645,0.61621183,0.28455853,0.30874494,0.2852573,1.046077,0.6470511,0.49236736,0.8187927,0.77043116,0.4931938,1.0654368,0.01711633,0.09205001,0.28316283,0.31827667,0.017979067
mel8_mrp3,seed-133_sample-1_seed-21_sample-1,0.9131804704666138,0.25427777,0.25441214,0.28149953,2.1057358,0.49561763,0.24057786,0.2703482,0.2411412,1.5308682,0.43272224,1.0889689,1.603831,1.5530032,1.0926104,1.7652148,0.011138808,0.08614265,0.20823272,0.56546855,0.011507791
mel8_mrp3,seed-133_sample-1_seed-315_sample-3,1.0588595867156982,0.3449035,0.34499577,0.39330673,2.872447,0.44343957,0.122618586,0.23417202,0.12270228,2.6599753,0.25901544,1.1284871,2.1760645,1.9051163,1.1303754,1.8518293,0.011057172,0.2647797,0.06130692,0.6319322,0.012296541
mel8_mrp3,seed-133_sample-1_seed-21_sample-2,0.5976426601409912,0.42148396,0.42159525,0.5260733,0.787445,0.4825046,0.15880008,0.40614942,0.15920831,0.7144245,0.26689348,0.73537576,1.0927088,0.9006751,0.7363293,0.93318427,0.014392291,0.29018778,0.19291101,0.35077423,0.015928209
mel8_mrp3,seed-133_sample-1_seed-17_sample-4,0.4860938787460327,0.23256452,0.23268516,0.30679432,0.67856246,0.4454047,0.30747762,0.34572726,0.3081065,0.7368766,0.4983459,0.56764436,0.85025746,0.7562666,0.5679512,0.80847406,0.01377957,0.14777873,0.29709956,0.23268513,0.030558083
mel8_mrp3,seed-133_sample-1_seed-1001_sample-0,0.825617790222168,0.34449652,0.34459478,0.43790826,1.2546449,0.46443275,0.17943501,0.3612197,0.17967233,0.78098136,0.35432765,1.0218366,1.4944389,1.3401052,1.0251808,1.4443126,0.018051885,0.17081486,0.12560856,0.34743363,0.019935599
mel8_mrp3,seed-133_sample-1_seed-177_sample-2,0.5942109227180481,0.39186138,0.39195472,0.4441776,1.4992709,0.4294961,0.25008112,0.31313214,0.25066403,1.182789,0.29035202,0.5478373,1.2598672,1.0200135,0.5490764,1.0445904,0.0111730015,0.2659891,0.19548637,0.28330913,0.011228238
mel8_mrp3,seed-133_sample-1_seed-21_sample-0,0.569132924079895,0.30850703,0.30866396,0.37558168,0.51005703,0.6023168,0.27182928,0.3130735,0.2724976,0.5339183,0.58226454,0.7947843,0.85511005,0.9586807,0.79560447,0.9208727,0.012317857,0.050585162,0.2796887,0.23439422,0.01279483
mel8_mrp3,seed-133_sample-1_seed-1_sample-2,0.9203073978424072,0.25948372,0.25955918,0.33380324,1.8431513,0.5343868,0.2075147,0.3195366,0.2078135,1.3144001,0.5343223,0.98794234,1.8156632,1.6534457,0.99054426,1.7815306,0.014622373,0.103386715,0.24435082,0.38360545,0.015182913
mel8_mrp3,seed-133_sample-1_seed-213_sample-4,0.5935641527175903,0.26970568,0.26977742,0.46570095,0.7308103,0.40614492,0.5660966,0.6356041,0.5676398,0.83778155,0.70267826,0.52794856,0.87994176,1.2080957,0.530464,0.9278479,0.019315211,0.13619947,0.5113696,0.19291554,0.02004912
mel8_mrp3,seed-133_sample-1_seed-1_sample-1,1.1332544088363647,0.23182695,0.23195128,0.29565382,2.1447012,0.2828962,0.23906548,0.31973374,0.23937352,1.380248,0.30248743,1.3176157,2.1547685,1.9919808,1.3211688,2.1072319,0.013083751,0.15668434,0.23087561,0.45624837,0.013570109
mel8_mrp3,seed-133_sample-1_seed-42_sample-3,0.45507869124412537,0.19995645,0.20003355,0.25857544,0.89133596,1.0028405,0.14900328,0.19696738,0.14909182,1.0569323,1.0220501,0.4497639,0.9563871,1.1828088,0.450125,0.6201588,0.019989736,0.12898499,0.317145,0.14898068,0.020234307
mel8_mrp3,seed-133_sample-1_seed-315_sample-4,0.5392351746559143,0.23769416,0.23779553,0.29001236,0.6053558,0.25523156,0.17682964,0.27692002,0.17686254,0.47294694,0.21186958,0.77167076,0.9277541,0.83387053,0.7720879,0.8936769,0.009819189,0.10938323,0.13176513,0.27677405,0.01017739
mel8_mrp3,seed-133_sample-1_seed-42_sample-0,1.0513330698013306,0.38979623,0.38982442,0.4603422,1.4791386,0.61771417,0.20766875,0.3814151,0.20780689,1.0933454,0.49060944,1.2902851,2.0025659,1.827638,1.2936127,1.9439878,0.016025744,0.29115742,0.10808195,0.44519132,0.017321996
mel8_mrp3,seed-133_sample-1_seed-213_sample-2,0.5681664943695068,0.3691484,0.36926404,0.45760694,1.4290485,0.5085573,0.30979007,0.37389207,0.31026435,1.4997289,0.4666767,0.535751,1.0016983,0.94498676,0.5364209,1.0066336,0.015634153,0.16797845,0.33192253,0.43730795,0.016269065
mel8_mrp3,seed-133_sample-1_seed-177_sample-0,0.3331071734428406,0.29718477,0.29727203,0.371561,0.48398545,0.38033015,0.15869199,0.31512466,0.15876114,0.41115248,0.30451798,0.38778505,0.4933671,0.5328526,0.38821334,0.4777335,0.020883372,0.13721153,0.117471345,0.14857547,0.022700734
mel8_mrp3,seed-133_sample-1_seed-1_sample-0,0.8927380442619324,0.27123815,0.27135542,0.34769806,1.2300997,0.3776913,0.13544035,0.3076827,0.13576837,1.0264527,0.3178584,1.0970132,1.6760062,1.5241077,1.098839,1.6414872,0.02216173,0.13320327,0.170379,0.4380082,0.03641215
mel8_mrp3,seed-133_sample-1_seed-177_sample-3,0.9225645065307617,0.4139888,0.4141351,0.49937332,1.6750216,0.49094066,0.2782555,0.3958937,0.27878252,1.0732553,0.39684895,1.0651445,1.6999885,1.5400295,1.0686778,1.6797793,0.017645812,0.20247467,0.28674304,0.41385007,0.018173512
mel8_mrp3,seed-133_sample-1_seed-17_sample-0,0.3938608169555664,0.26299176,0.26336896,0.30194992,0.74670935,0.3129911,0.19373615,0.21711476,0.19400828,0.5992682,0.28786913,0.42656967,0.78927785,0.6703292,0.42694497,0.6526813,0.010440545,0.120925285,0.13639116,0.10060232,0.011782813
mel8_mrp3,seed-133_sample-1_seed-42_sample-1,0.6087318062782288,0.3931541,0.3932596,0.4714968,0.8915938,0.61948586,0.1477627,0.36772716,0.14783405,0.8333594,0.4718726,0.78656584,1.0184169,0.952345,0.7871924,0.92293507,0.011956411,0.14614427,0.09486811,0.33027297,0.012026642
mel8_mrp3,seed-133_sample-1_seed-133_sample-2,0.38812878727912903,0.14107773,0.14124508,0.2047045,0.75707513,0.29452786,0.2679217,0.29843217,0.26835245,0.73644656,0.35151714,0.46859586,0.570804,0.6835167,0.46919766,0.69842774,0.007620943,0.078116775,0.18968494,0.19860141,0.008573596
mel8_mrp3,seed-133_sample-1_seed-13_sample-3,0.7271459102630615,0.13964991,0.13976182,0.17194861,0.9495967,0.37942967,0.20414962,0.22414857,0.20463906,0.8211695,0.4466063,1.061583,1.2223173,1.2582638,1.0621576,1.1770972,0.007818601,0.05878844,0.14580405,0.22524346,0.00861566
mel8_mrp3,seed-133_sample-1_seed-213_sample-1,0.755009114742279,0.29550326,0.2956759,0.37519768,0.84859926,0.5015408,0.22374558,0.33169353,0.22416341,0.83086807,0.50034046,1.028383,1.26934,1.3657689,1.0304364,1.2366515,0.017469281,0.16109663,0.31373608,0.2642545,0.03087799
mel8_mrp3,seed-133_sample-1_seed-1001_sample-3,0.36439526081085205,0.23636052,0.23647869,0.29056025,0.47874013,0.3460092,0.11561866,0.21163638,0.11567388,0.54150265,0.3023574,0.46443504,0.5873916,0.5815811,0.46463627,0.60915506,0.0136054475,0.15750054,0.101636186,0.1885349,0.014630194
mel8_mrp3,seed-133_sample-1_seed-17_sample-1,0.42496421933174133,0.10485044,0.10488292,0.17112702,1.1170032,0.41696692,0.21529245,0.27925348,0.21554832,1.1421952,0.37913796,0.42162046,0.7456778,0.8701845,0.4222246,0.92695045,0.013689303,0.10673453,0.13122536,0.23963712,0.02594268
mel8_mrp3,seed-133_sample-1_seed-1_sample-4,0.6253823041915894,0.29848468,0.29855683,0.38235477,0.6341792,0.5309869,0.120585226,0.32705462,0.120793544,0.67576575,0.4021776,0.924836,0.97254455,0.990943,0.92511517,1.0220072,0.014784524,0.07587137,0.148028,0.2896377,0.014922461
mel8_mrp3,seed-133_sample-1_seed-133_sample-0,0.7369528412818909,0.34169,0.34178698,0.41147265,1.7264663,0.40451992,0.218411,0.26699173,0.21889096,1.3809155,0.25126547,0.76700544,1.4731396,1.3535624,0.7691542,1.3442477,0.007583308,0.2344964,0.15566146,0.32373935,0.00784159
mel8_mrp3,seed-133_sample-1_seed-42_sample-4,1.1756612062454224,0.30846864,0.3085894,0.40484473,2.0060296,0.6631352,0.14321095,0.32241344,0.14343031,1.4638147,0.6492443,1.3392451,2.1929765,2.1891022,1.3434241,2.1968243,0.012364223,0.14305654,0.3072336,0.50728226,0.02673496
mel8_mrp3,seed-133_sample-1_seed-133_sample-3,0.5055830478668213,0.27758548,0.27769673,0.36393684,0.7546747,0.32075873,0.23141265,0.31728244,0.23178001,0.7964206,0.32018614,0.5602338,0.89623684,0.84438866,0.5605193,0.88712907,0.007683257,0.18294917,0.2691264,0.22444479,0.00841334
mel8_mrp3,seed-133_sample-1_seed-177_sample-4,0.5647690892219543,0.12343794,0.1236055,0.15513527,1.5477692,0.37637287,0.1740778,0.19449592,0.1744746,1.324806,0.3694917,0.6020064,1.06412,1.0091966,0.6028146,1.1818805,0.014687448,0.042828787,0.14430901,0.33954006,0.015766995
mel8_mrp3,seed-133_sample-1_seed-1001_sample-2,0.7992129325866699,0.32498947,0.32509285,0.4043526,1.5677594,0.60523057,0.19618465,0.33367798,0.1964431,0.94650614,0.57287234,0.95210725,1.488524,1.3086028,0.95430017,1.5178679,0.0210743,0.16577855,0.20596825,0.3650439,0.021318534
mel8_mrp3,seed-133_sample-1_seed-13_sample-0,0.6658983826637268,0.36637408,0.3665218,0.403786,1.5805458,0.5287673,0.1138648,0.17748672,0.11395032,1.1697948,0.28560835,0.7537142,1.255957,1.1356304,0.75556105,1.3587779,0.018870665,0.16348754,0.12283426,0.34868148,0.019087322
mel8_mrp3,seed-133_sample-1_seed-17_sample-2,0.41191336512565613,0.36979192,0.3699151,0.45722774,0.8285532,0.803063,0.32987112,0.43620086,0.3307632,0.73374516,0.7589417,0.3683776,0.6273528,0.4825327,0.36886826,0.8350998,0.014178665,0.12730059,0.2815389,0.2252963,0.015148088
mel8_mrp3,seed-133_sample-1_seed-315_sample-2,0.5019045472145081,0.14218403,0.14226316,0.16875193,0.90054816,0.38071996,0.14883043,0.16390507,0.14897862,0.64559966,0.34489486,0.6061101,0.94456017,0.8773681,0.60770434,1.0512967,0.013439714,0.059096087,0.099488944,0.20963193,0.013752439
mel8_mrp3,seed-133_sample-1_seed-13_sample-2,0.6970353126525879,0.24496445,0.2454047,0.41513017,1.6256841,0.29390463,0.44683182,0.51172024,0.4478826,1.7809765,0.50901526,0.66739756,1.3169005,1.2975987,0.66815734,1.1767848,0.007885402,0.21769758,0.33105215,0.42988655,0.008115084
mel8_mrp3,seed-133_sample-1_seed-21_sample-3,0.7962806224822998,0.34480047,0.34496567,0.44871175,1.3882223,0.49473274,0.41169325,0.4603067,0.41282722,1.1469948,0.54015315,0.9794503,1.2844338,1.3403833,0.9819842,1.3165323,0.015072001,0.19696724,0.31961197,0.44343054,0.016792063
mel8_mrp3,seed-133_sample-1_seed-1001_sample-4,1.0589213371276855,0.233838,0.23399167,0.28412056,1.5911822,0.4887034,0.18995908,0.2606974,0.19036758,1.101627,0.45267949,1.5086602,1.8620131,1.7617036,1.5109792,1.8438102,0.020947209,0.10405137,0.108171485,0.55557835,0.021524416
mel8_mrp3,seed-133_sample-1_seed-213_sample-3,0.47881028056144714,0.09681894,0.09692358,0.13471657,1.2253958,0.18277448,0.12320876,0.17145926,0.123393215,1.0189856,0.16027357,0.5031977,0.9105072,0.95427716,0.504237,0.95005566,0.012165946,0.072602816,0.10347926,0.22371906,0.012836874
mel8_mrp3,seed-133_sample-1_seed-177_sample-1,0.6644917130470276,0.42890343,0.42902702,0.4714276,1.6468174,0.50856394,0.2401625,0.33831653,0.24051602,1.2725308,0.32882115,0.6820564,1.2025943,1.0628811,0.6837166,1.2188632,0.015406801,0.13452366,0.15088075,0.38109377,0.015610146
mel8_mrp3,seed-133_sample-1_seed-42_sample-2,0.6830638647079468,0.2649554,0.26506567,0.35212955,0.9699508,0.326439,0.26547372,0.35139173,0.26607782,1.0168914,0.39358088,0.98375887,1.0673677,1.090148,0.98397386,1.1220708,0.011550715,0.15830122,0.38406408,0.29483753,0.0119431075
mel8_mrp3,seed-133_sample-1_seed-133_sample-4,0.9990127086639404,0.37606734,0.37625247,0.4150001,1.2135417,0.5268342,0.14833696,0.2591196,0.14844504,0.8594869,0.3756356,1.4602159,1.7001528,1.6693674,1.4618689,1.7085773,0.010856986,0.08502926,0.18467577,0.4608002,0.011943698
mel8_mrp3,seed-133_sample-1_seed-17_sample-3,0.7539151310920715,0.23518595,0.23526089,0.2938169,1.5939583,0.27006456,0.17370997,0.2401083,0.17399207,1.3824518,0.26697585,0.8744724,1.3813701,1.309392,0.87528396,1.4245268,0.008187998,0.14544354,0.22959377,0.35500053,0.008734816
mel8_mrp3,seed-133_sample-1_seed-13_sample-1,0.6984729766845703,0.41259354,0.4127127,0.4742068,1.4520602,0.62913126,0.15958405,0.33379853,0.15966292,0.9759963,0.44628862,0.7562914,1.3657619,1.1574271,0.7577375,1.3449684,0.015846211,0.21747869,0.10262668,0.33443782,0.016277594
mel8_mrp3,seed-133_sample-1_seed-1_sample-3,0.31065091490745544,0.25726956,0.25742713,0.3167422,0.628546,0.33281487,0.1110558,0.26031613,0.111159705,0.6840872,0.24281804,0.32940167,0.5563594,0.5033057,0.32973322,0.5451654,0.01580101,0.15212652,0.096437044,0.16097276,0.016172603
mel8_mrp3,seed-133_sample-1_seed-21_sample-4,1.020303726196289,0.26201314,0.26213613,0.33259028,2.2416017,0.5494069,0.17306218,0.27504495,0.17350577,1.4573576,0.5430468,1.167244,1.92011,1.753231,1.1708304,1.9421723,0.018875718,0.12073025,0.18788397,0.55452764,0.019096475
mel8_mrp3,seed-133_sample-1_seed-315_sample-0,0.538450300693512,0.27231413,0.27248493,0.3067867,1.4147145,0.30771223,0.10017737,0.17583539,0.10024307,1.1458275,0.15174176,0.5341956,1.1672493,0.9609692,0.53457665,1.0016875,0.009432806,0.18404146,0.09275455,0.23732527,0.009730394
mel8_mrp3,seed-133_sample-1_seed-13_sample-4,0.7106114625930786,0.3860884,0.38627982,0.45016348,1.4189801,0.60487354,0.18396817,0.34329695,0.18420921,0.99101937,0.43841854,0.74840546,1.4016882,1.1914595,0.75018275,1.4008387,0.012528959,0.18417071,0.1345199,0.2985891,0.012819802
mel8_mrp3,seed-133_sample-1_seed-213_sample-0,0.5493397116661072,0.19413123,0.19421127,0.23409875,0.8523317,0.22357053,0.1830245,0.22770189,0.18342546,0.86440605,0.25446025,0.655134,1.0879108,0.95440465,0.65570354,1.0272213,0.012310111,0.094916284,0.15914664,0.28255573,0.012751638
mel8_mrp3,seed-1001_sample-1_seed-21_sample-1,0.6525254249572754,0.14709044,0.14716446,0.16942187,1.4551476,0.29166022,0.18241833,0.19699876,0.18251152,1.2582017,0.34781224,0.8462735,1.1055425,1.123315,0.84873873,1.0945909,0.009279913,0.08988887,0.15503342,0.39523172,0.010722971
mel8_mrp3,seed-1001_sample-1_seed-315_sample-3,0.8421018719673157,0.3463847,0.346531,0.3764664,2.0626564,0.9142107,0.30829084,0.37626287,0.30874085,2.1392355,0.8538967,0.87651074,1.8253009,1.5752436,0.87739754,1.1250643,0.015406801,0.35131073,0.2681156,0.42035303,0.015619131
mel8_mrp3,seed-1001_sample-1_seed-21_sample-2,0.6647530198097229,0.32868534,0.3288857,0.42248115,1.6218901,0.60744065,0.18440436,0.40379584,0.18462281,1.5947431,0.45446247,0.76987267,1.1352351,1.0585668,0.7709079,1.2394806,0.009790009,0.36625698,0.0922792,0.62029445,0.010192637
mel8_mrp3,seed-1001_sample-1_seed-17_sample-4,0.4883456230163574,0.15928146,0.15936732,0.19273496,0.9821775,0.51864105,0.129451,0.16832627,0.12950462,1.0522211,0.4480952,0.634544,0.8019993,0.8056984,0.6357233,0.9620454,0.016320577,0.20116912,0.116934165,0.46460286,0.029649349
mel8_mrp3,seed-1001_sample-1_seed-1001_sample-0,0.7215585708618164,0.23730676,0.23735105,0.34408933,1.2854842,0.4210129,0.25150865,0.39124894,0.2518587,1.2843088,0.41693667,0.91379493,1.2618064,1.1403526,0.9161798,1.2941121,0.008799906,0.23286398,0.16257095,0.4314158,0.009696262
mel8_mrp3,seed-1001_sample-1_seed-177_sample-2,0.3719860315322876,0.3294798,0.32961428,0.35103983,0.78220296,0.7284802,0.22594498,0.27527413,0.22609767,0.7100612,0.6640216,0.30137298,0.9201102,0.7136357,0.3016438,0.35179415,0.018120432,0.35065308,0.18969345,0.14333113,0.018902874
mel8_mrp3,seed-1001_sample-1_seed-21_sample-0,0.6450497508049011,0.30375773,0.30401006,0.3359288,1.3624506,0.33435127,0.23014182,0.2616745,0.23021033,1.3205699,0.24873364,0.84774387,1.0336522,1.0590026,0.8482199,1.0649905,0.009171372,0.087439686,0.03609123,0.38036564,0.011315977
mel8_mrp3,seed-1001_sample-1_seed-1_sample-2,0.6449673771858215,0.15300979,0.15304433,0.21486746,0.9056498,0.27796125,0.2766136,0.34968755,0.27684748,0.7467157,0.34988827,0.72631145,1.2425101,1.1655171,0.7278314,1.146625,0.010362612,0.15572798,0.058597926,0.31779492,0.011591845
mel8_mrp3,seed-1001_sample-1_seed-213_sample-4,0.8445825576782227,0.22895235,0.22901064,0.35969037,1.7948071,0.5314411,0.29772112,0.3655751,0.29856765,1.3291798,0.49433756,0.8708838,1.5807178,1.6803164,0.87405264,1.7205386,0.020967687,0.20442444,0.2823728,0.43119738,0.021636276
mel8_mrp3,seed-1001_sample-1_seed-1_sample-1,0.9031268358230591,0.12709588,0.12713888,0.17835498,1.5840521,0.7496935,0.3154266,0.36374193,0.31565922,1.2951986,0.75951266,1.0920253,1.6856815,1.5866159,1.0947639,1.5867883,0.010195612,0.20710371,0.08555199,0.4966279,0.0110989725
mel8_mrp3,seed-1001_sample-1_seed-42_sample-3,0.6091981530189514,0.23356123,0.23364392,0.25855973,1.7157383,0.4547824,0.2553467,0.2912219,0.25581172,1.7097981,0.51042557,0.56827563,1.1383011,1.2930288,0.56927603,0.9108203,0.009264485,0.080128916,0.1540615,0.33216074,0.010508156
mel8_mrp3,seed-1001_sample-1_seed-315_sample-4,0.6423360705375671,0.15911551,0.15914455,0.22659342,1.4053361,0.60771734,0.3763848,0.44000357,0.37694845,1.4052254,0.6646975,0.8032402,1.0477495,1.0014745,0.8038591,1.1578403,0.011816002,0.1742059,0.16785988,0.53741926,0.012350557
mel8_mrp3,seed-1001_sample-1_seed-42_sample-0,0.9029662013053894,0.33540422,0.3354503,0.39994127,1.2562805,0.41940507,0.38411608,0.49615595,0.38450703,1.3199914,0.4598179,1.1062725,1.6219456,1.5206803,1.1086744,1.6121584,0.012016084,0.36104473,0.18580094,0.54506874,0.012728301
